url,city,state,street-address,zipcode,sqft,price,price/sqft
/realestateandhomes-detail/937A-Nw-56th-St_Seattle_WA_98107_M94705-06390,Seattle,WA,937A Nw 56th St,98107,"1,290sqft","$774,900 ",$601 
/realestateandhomes-detail/302-NE-43rd-St_Seattle_WA_98105_M17811-17761,Seattle,WA,302 NE 43rd St,98105,"4,130sqft","$1,600,000 ",$387 
/realestateandhomes-detail/9217-4th-Ave-NW_Seattle_WA_98117_M17825-77063,Seattle,WA,9217 4th Ave NW,98117,"1,830sqft","$825,000 ",$451 
/realestateandhomes-detail/807-Lake-Washington-Blvd-S_Seattle_WA_98144_M21463-89603,Seattle,WA,807 Lake Washington Blvd S,98144,"2,600sqft","$1,525,000 ",$587 
/realestateandhomes-detail/2001-E-Yesler-Way-Unit-30_Seattle_WA_98122_M23708-35557,Seattle,WA,2001 E Yesler Way Unit 30,98122,"1,388sqft","$599,000 ",$432 
/realestateandhomes-detail/5845-NE-Park-Point-Dr-203G_Seattle_WA_98115_M11599-07735,Seattle,WA,5845 NE Park Point Dr Unit G203,98115,"1,554sqft","$675,000 ",$434 
/realestateandhomes-detail/2312-W-Boston-St-Apt-102_Seattle_WA_98199_M14539-41769,Seattle,WA,2312 W Boston St Apt 102,98199,"1,018sqft","$559,500 ",$550 
/realestateandhomes-detail/2600-2nd-Ave-Apt-217_Seattle_WA_98121_M21184-91749,Seattle,WA,2600 2nd Ave Apt 217,98121,921sqft,"$590,000 ",$641 
/realestateandhomes-detail/118-SW-116th-St-Unit-D13_Seattle_WA_98146_M93277-17463,Seattle,WA,118 SW 116th St Unit D13,98146,877sqft,"$350,000 ",$399 
/realestateandhomes-detail/7009-S-115th-St_Seattle_WA_98178_M19479-72243,Seattle,WA,7009 S 115th St,98178,"1,485sqft","$510,000 ",$343 
/realestateandhomes-detail/1744-NE-92nd-St_Seattle_WA_98115_M18862-74363,Seattle,WA,1744 NE 92nd St,98115,"1,490sqft","$859,950 ",$577 
/realestateandhomes-detail/938-SW-97th-St_Seattle_WA_98106_M10717-24776,Seattle,WA,938 SW 97th St,98106,"1,650sqft","$675,000 ",$409 
/realestateandhomes-detail/917-25th-Ave_Seattle_WA_98122_M13195-69249,Seattle,WA,917 25th Ave,98122,"1,970sqft","$1,050,000 ",$533 
/realestateandhomes-detail/710-11th-Ave-E-D_Seattle_WA_98102_M95558-95659,Seattle,WA,710 11th Ave E Unit D,98102,"1,110sqft","$815,000 ",$734 
/realestateandhomes-detail/1123-16th-Ave_Seattle_WA_98122_M28478-85720,Seattle,WA,1123 16th Ave,98122,"1,936sqft","$1,295,000 ",$669 
/realestateandhomes-detail/12721-Greenwood-Ave-N-Apt-A_Seattle_WA_98133_M26172-87461,Seattle,WA,12721 Greenwood Ave N Apt A,98133,"1,620sqft","$690,000 ",$426 
/realestateandhomes-detail/6518-5th-Ave-NE_Seattle_WA_98115_M98013-55343,Seattle,WA,6518 5th Ave NE,98115,"1,370sqft","$735,000 ",$536 
/realestateandhomes-detail/3105-Cascadia-Ave-S_Seattle_WA_98144_M11628-94667,Seattle,WA,3105 Cascadia Ave S,98144,"7,400sqft","$3,950,000 ",$534 
/realestateandhomes-detail/2211-32nd-Ave-S_Seattle_WA_98144_M23279-45239,Seattle,WA,2211 32nd Ave S,98144,"2,740sqft","$1,349,000 ",$492 
/realestateandhomes-detail/3105-E-Spring-St_Seattle_WA_98122_M15425-36642,Seattle,WA,3105 E Spring St,98122,"2,160sqft","$1,252,000 ",$580 
/realestateandhomes-detail/8620-9th-Ave-SW_Seattle_WA_98106_M19921-02120,Seattle,WA,8620 9th Ave SW,98106,"1,140sqft","$538,000 ",$472 
/realestateandhomes-detail/12564-12th-Ave-NW_Seattle_WA_98177_M14381-27620,Seattle,WA,12564 12th Ave NW,98177,"2,220sqft","$1,250,000 ",$563 
/realestateandhomes-detail/2802-33rd-Ave-S_Seattle_WA_98144_M12382-93115,Seattle,WA,2802 33rd Ave S,98144,"2,567sqft","$1,549,950 ",$604 
/realestateandhomes-detail/2607-Western-Ave-Apt-510_Seattle_WA_98121_M14763-48996,Seattle,WA,2607 Western Ave Apt 510,98121,932sqft,"$595,000 ",$638 
/realestateandhomes-detail/612-N-59th-St_Seattle_WA_98103_M17785-70715,Seattle,WA,612 N 59th St,98103,"2,810sqft","$1,374,000 ",$489 
/realestateandhomes-detail/5714-28th-Ave-NW_Seattle_WA_98107_M17001-38500,Seattle,WA,5714 28th Ave NW,98107,"1,610sqft","$895,000 ",$556 
/realestateandhomes-detail/3467-21st-Ave-W_Seattle_WA_98199_M26572-18669,Seattle,WA,3467 21st Ave W,98199,"1,230sqft","$725,000 ",$589 
/realestateandhomes-detail/3401-Wallingford-Ave-N-Apt-306_Seattle_WA_98103_M28581-75981,Seattle,WA,3401 Wallingford Ave N Apt 306,98103,694sqft,"$499,950 ",$720 
/realestateandhomes-detail/9014-20th-Ave-NE_Seattle_WA_98115_M16299-90179,Seattle,WA,9014 20th Ave NE,98115,"1,150sqft","$625,000 ",$543 
/realestateandhomes-detail/1473-NW-83rd-St_Seattle_WA_98117_M15591-89443,Seattle,WA,1473 NW 83rd St,98117,"2,020sqft","$1,050,000 ",$520 
/realestateandhomes-detail/8548-19th-Ave-NW_Seattle_WA_98117_M26646-38657,Seattle,WA,8548 19th Ave NW,98117,"1,520sqft","$799,950 ",$526 
/realestateandhomes-detail/1234-Taylor-Ave-N-Apt-202_Seattle_WA_98109_M10998-40783,Seattle,WA,1234 Taylor Ave N Apt 202,98109,711sqft,"$440,000 ",$619 
/realestateandhomes-detail/1203-W-Bothwell-St_Seattle_WA_98119_M14500-51316,Seattle,WA,1203 W Bothwell St,98119,"2,040sqft","$1,370,000 ",$672 
/realestateandhomes-detail/9208-Fremont-Ave-N_Seattle_WA_98103_M20441-27301,Seattle,WA,9208 Fremont Ave N,98103,"1,824sqft","$675,000 ",$370 
/realestateandhomes-detail/3926-1st-Ave-NE-Apt-31_Seattle_WA_98105_M26358-35233,Seattle,WA,3926 1st Ave NE Apt 31,98105,716sqft,"$512,000 ",$715 
/realestateandhomes-detail/1702-NW-61st-St_Seattle_WA_98107_M29439-05962,Seattle,WA,1702 NW 61st St,98107,"2,370sqft","$999,995 ",$422 
/realestateandhomes-detail/4406-Francis-Ave-N_Seattle_WA_98103_M98860-64770,Seattle,WA,4406 Francis Ave N,98103,"2,187sqft","$1,499,950 ",$686 
/realestateandhomes-detail/3217-NE-80th-St_Seattle_WA_98115_M16479-75292,Seattle,WA,3217 NE 80th St,98115,"3,623sqft","$2,095,000 ",$578 
/realestateandhomes-detail/4874-Puget-Blvd-SW_Seattle_WA_98106_M26375-79943,Seattle,WA,4874 Puget Blvd SW,98106,"2,400sqft","$1,398,000 ",$583 
/realestateandhomes-detail/3723-41st-Ave-SW_Seattle_WA_98116_M23596-71855,Seattle,WA,3723 41st Ave SW,98116,"4,002sqft","$2,180,000 ",$545 
/realestateandhomes-detail/539-S-Cloverdale-St-D_Seattle_WA_98108_M96633-18742,Seattle,WA,539 S Cloverdale St Unit D,98108,"1,409sqft","$599,000 ",$425 
/realestateandhomes-detail/359-N-75th-St_Seattle_WA_98103_M17958-08766,Seattle,WA,359 N 75th St,98103,780sqft,"$750,000 ",$962 
/realestateandhomes-detail/9204-40th-Ave-NE_Seattle_WA_98115_M29500-74958,Seattle,WA,9204 40th Ave NE,98115,"2,110sqft","$1,250,000 ",$592 
/realestateandhomes-detail/5829-NE-75th-St-Unit-446_Seattle_WA_98115_M19104-52041,Seattle,WA,5829 NE 75th St Unit A446,98115,"1,015sqft","$500,000 ",$493 
/realestateandhomes-detail/4215-S-Holly-St_Seattle_WA_98118_M19682-71512,Seattle,WA,4215 S Holly St,98118,"2,200sqft","$799,999 ",$364 
/realestateandhomes-detail/1820-NE-55th-St_Seattle_WA_98105_M93233-72575,Seattle,WA,1820 NE 55th St,98105,"1,098sqft","$899,950 ",$820 
/realestateandhomes-detail/725-N-100th-St_Seattle_WA_98133_M29078-14860,Seattle,WA,725 N 100th St,98133,"1,710sqft","$659,000 ",$385 
/realestateandhomes-detail/588-Bell-St-Unit-3903S_Seattle_WA_98121_M90540-61010,Seattle,WA,588 Bell St Unit 3903S,98121,"1,476sqft","$1,690,000 ","$1,145 "
/realestateandhomes-detail/213-W-Kinnear-Pl_Seattle_WA_98119_M26150-87213,Seattle,WA,213 W Kinnear Pl,98119,"1,948sqft","$1,625,000 ",$834 
/realestateandhomes-detail/6543-44th-Ave-NE_Seattle_WA_98115_M21827-78833,Seattle,WA,6543 44th Ave NE,98115,"1,630sqft","$950,000 ",$583 
/realestateandhomes-detail/6734-7th-Ave-NW_Seattle_WA_98117_M15289-99139,Seattle,WA,6734 7th Ave NW,98117,"1,400sqft","$973,000 ",$695 
/realestateandhomes-detail/1212-E-Shelby-St-Apt-4_Seattle_WA_98102_M90260-73263,Seattle,WA,1212 E Shelby St Apt 4,98102,691sqft,"$998,000 ","$1,444 "
/realestateandhomes-detail/308-E-Republican-St-Apt-412_Seattle_WA_98102_M92501-41243,Seattle,WA,308 E Republican St Apt 412,98102,732sqft,"$405,000 ",$553 
/realestateandhomes-detail/12036-Roosevelt-Way-NE-Apt-B_Seattle_WA_98125_M11452-34095,Seattle,WA,12036 Roosevelt Way NE Apt B,98125,"1,602sqft","$699,990 ",$437 
/realestateandhomes-detail/611-Post-Ave-6_Seattle_WA_98104_M26842-19326,Seattle,WA,611 Post Ave Unit 6,98104,"1,045sqft","$845,000 ",$809 
/realestateandhomes-detail/409-NE-44th-St_Seattle_WA_98105_M28082-78750,Seattle,WA,409 NE 44th St,98105,"2,390sqft","$1,285,000 ",$538 
/realestateandhomes-detail/8429-22nd-Ave-SW_Seattle_WA_98106_M91244-34313,Seattle,WA,8429 22nd Ave SW,98106,"1,546sqft","$699,950 ",$453 
/realestateandhomes-detail/3919-Latona-Ave-NE-Apt-405_Seattle_WA_98105_M12528-17477,Seattle,WA,3919 Latona Ave NE Apt 405,98105,"1,517sqft","$1,399,999 ",$923 
/realestateandhomes-detail/2821-2nd-Ave-Apt-1801_Seattle_WA_98121_M26532-64688,Seattle,WA,2821 2nd Ave Apt 1801,98121,"2,577sqft","$2,850,000 ","$1,106 "
/realestateandhomes-detail/6921-57th-Ave-NE_Seattle_WA_98115_M13976-72367,Seattle,WA,6921 57th Ave NE,98115,"2,880sqft","$2,138,000 ",$742 
/realestateandhomes-detail/2818C-15th-Ave-S_Seattle_WA_98144_M97175-76496,Seattle,WA,2818 C 15th Ave S,98144,"1,835sqft","$950,000 ",$518 
/realestateandhomes-detail/900-Lenora-St-Apt-409_Seattle_WA_98121_M21551-89958,Seattle,WA,900 Lenora St Unit W409,98121,822sqft,"$579,000 ",$704 
/realestateandhomes-detail/12202-9th-Ave-NW_Seattle_WA_98177_M14650-42558,Seattle,WA,12202 9th Ave NW,98177,"2,110sqft","$1,250,000 ",$592 
/realestateandhomes-detail/2929-1st-Ave-Apt-1202_Seattle_WA_98121_M11879-88708,Seattle,WA,2929 1st Ave Apt 1202,98121,"3,036sqft","$3,695,000 ","$1,217 "
/realestateandhomes-detail/10531-Aurora-Ave-N_Seattle_WA_98133_M18973-08934,Seattle,WA,10531 Aurora Ave N,98133,"5,312sqft","$1,650,000 ",$311 
/realestateandhomes-detail/1301-Spring-St-Apt-20I_Seattle_WA_98104_M14194-45308,Seattle,WA,1301 Spring St Apt 20I,98104,"1,892sqft","$1,545,000 ",$817 
/realestateandhomes-detail/2000-1st-Ave-Apt-604_Seattle_WA_98121_M28153-49985,Seattle,WA,2000 1st Ave Unit 604W,98121,"1,523sqft","$895,000 ",$588 
/realestateandhomes-detail/2143-9th-Ave-W-Unit-14_Seattle_WA_98119_M90782-06520,Seattle,WA,2143 9th Ave W Unit 14,98119,"1,362sqft","$1,099,000 ",$807 
/realestateandhomes-detail/826-17th-Ave-B_Seattle_WA_98122_M91597-23465,Seattle,WA,826 17th Ave # B,98122,"1,705sqft","$1,049,999 ",$616 
/realestateandhomes-detail/6400-44th-Ave-S_Seattle_WA_98118_M12718-19869,Seattle,WA,6400 44th Ave S,98118,"1,330sqft","$670,000 ",$504 
/realestateandhomes-detail/4516-Stanford-Ave-NE_Seattle_WA_98105_M20424-11845,Seattle,WA,4516 Stanford Ave NE,98105,"3,090sqft","$1,675,000 ",$542 
/realestateandhomes-detail/7705-20th-Ave-SW_Seattle_WA_98106_M18708-52744,Seattle,WA,7705 20th Ave SW,98106,"2,040sqft","$700,000 ",$343 
/realestateandhomes-detail/1901-Federal-Ave-E_Seattle_WA_98102_M12241-63545,Seattle,WA,1901 Federal Ave E,98102,"3,470sqft","$1,436,999 ",$414 
/realestateandhomes-detail/4056-34th-Ave-S_Seattle_WA_98118_M14782-62521,Seattle,WA,4056 34th Ave S,98118,"1,872sqft","$1,150,000 ",$614 
/realestateandhomes-detail/4002-33rd-Ave-W_Seattle_WA_98199_M15716-96095,Seattle,WA,4002 33rd Ave W,98199,"2,050sqft","$899,000 ",$439 
/realestateandhomes-detail/928-NW-52nd-St-B_Seattle_WA_98107_M11703-54091,Seattle,WA,928 NW 52nd St Unit B,98107,"1,350sqft","$750,000 ",$556 
/realestateandhomes-detail/918-N-100th-St-B_Seattle_WA_98133_M98129-43195,Seattle,WA,918 N 100th St Unit B,98133,900sqft,"$585,000 ",$650 
/realestateandhomes-detail/3721-32nd-Ave-W_Seattle_WA_98199_M26370-24777,Seattle,WA,3721 32nd Ave W,98199,"1,960sqft","$902,400 ",$460 
/realestateandhomes-detail/408-Bellevue-Ave-E-Apt-1_Seattle_WA_98102_M10294-29796,Seattle,WA,408 Bellevue Ave E Apt 1,98102,700sqft,"$314,500 ",$449 
/realestateandhomes-detail/10059-Wallingford-Ave-N_Seattle_WA_98133_M96919-90254,Seattle,WA,10059 Wallingford Ave N,98133,"1,618sqft","$749,950 ",$464 
/realestateandhomes-detail/5002-8th-Ave-NE_Seattle_WA_98105_M21582-29503,Seattle,WA,5002 8th Ave NE,98105,"2,100sqft","$850,000 ",$405 
/realestateandhomes-detail/1919-Federal-Ave-E_Seattle_WA_98102_M97532-48378,Seattle,WA,1919 Federal Ave E,98102,"3,738sqft","$3,850,000 ","$1,030 "
/realestateandhomes-detail/8709-21st-Ave-NW_Seattle_WA_98117_M21316-09545,Seattle,WA,8709 21st Ave NW,98117,"1,420sqft","$1,150,000 ",$810 
/realestateandhomes-detail/1920-4th-Ave-Unit-2704_Seattle_WA_98101_M26552-43574,Seattle,WA,1920 4th Ave Unit 2704,98101,"2,442sqft","$2,500,000 ","$1,024 "
/realestateandhomes-detail/9252-9th-Ave-NW_Seattle_WA_98117_M25628-22508,Seattle,WA,9252 NW 9th Ave,98117,"2,180sqft","$849,000 ",$389 
/realestateandhomes-detail/6003-17th-Ave-SW_Seattle_WA_98106_M25669-60982,Seattle,WA,6003 17th Ave SW,98106,"2,550sqft","$898,000 ",$352 
/realestateandhomes-detail/1000-NE-50th-St_Seattle_WA_98105_M94629-17400,Seattle,WA,1000 NE 50th St,98105,-,"$13,200,000 ",
/realestateandhomes-detail/7500-45th-Ave-SW_Seattle_WA_98136_M16355-83219,Seattle,WA,7500 45th Ave SW,98136,"2,200sqft","$575,000 ",$261 
/realestateandhomes-detail/1420-Terry-Ave-Unit-2002_Seattle_WA_98101_M26544-80799,Seattle,WA,1420 Terry Ave Unit 2002,98101,"1,310sqft","$974,950 ",$744 
/realestateandhomes-detail/2001-S-Calumet-Ave-Apt-503_Chicago_IL_60616_M80052-43578,Chicago,IL,2001 S Calumet Ave Apt 503,60616,"1,200sqft","$330,000 ",$275 
/realestateandhomes-detail/7433-N-Odell-Ave_Chicago_IL_60631_M73391-92260,Chicago,IL,7433 N Odell Ave,60631,"1,170sqft","$390,000 ",$333 
/realestateandhomes-detail/7431-S-Paxton-Ave-Apt-3_Chicago_IL_60649_M76798-90161,Chicago,IL,7431 S Paxton Ave Unit 3N,60649,"1,200sqft","$179,900 ",$150 
/realestateandhomes-detail/345-N-Canal-St-Apt-1101_Chicago_IL_60606_M80468-30688,Chicago,IL,345 N Canal St Apt 1101,60606,995sqft,"$287,500 ",$289 
/realestateandhomes-detail/5916-S-Wood-St_Chicago_IL_60636_M77723-90989,Chicago,IL,5916 S Wood St,60636,"1,365sqft","$169,000 ",$124 
/realestateandhomes-detail/1366-N-Dearborn-St-Apt-4A_Chicago_IL_60610_M75621-09425,Chicago,IL,1366 N Dearborn St Apt 4A,60610,"1,920sqft","$1,350,000 ",$703 
/realestateandhomes-detail/Chicago_IL_60617_M84800-95204,Chicago,IL,Chicago,60617,"1,230sqft","$309,900 ",$252 
/realestateandhomes-detail/2616-W-Homer-St_Chicago_IL_60647_M78081-59505,Chicago,IL,2616 W Homer St,60647,"2,657sqft","$1,195,000 ",$450 
/realestateandhomes-detail/724-W-116th-St_Chicago_IL_60628_M88668-59864,Chicago,IL,724 W 116th St,60628,"1,186sqft","$89,900 ",$76 
/realestateandhomes-detail/7431-S-Paxton-Ave-Apt-2_Chicago_IL_60649_M93653-58086,Chicago,IL,7431 S Paxton Ave Unit 2S,60649,"1,200sqft","$179,900 ",$150 
/realestateandhomes-detail/8426-S-May-St_Chicago_IL_60620_M83651-61961,Chicago,IL,8426 S May St,60620,"2,196sqft","$350,000 ",$159 
/realestateandhomes-detail/6437-N-Algonquin-Ave_Chicago_IL_60646_M79819-45087,Chicago,IL,6437 N Algonquin Ave,60646,"1,100sqft","$359,000 ",$326 
/realestateandhomes-detail/10239-S-Princeton-Ave_Chicago_IL_60628_M78075-53591,Chicago,IL,10239 S Princeton Ave,60628,893sqft,"$177,400 ",$199 
/realestateandhomes-detail/1210-N-Astor-St-Apt-3B_Chicago_IL_60610_M79786-64981,Chicago,IL,1210 N Astor St Apt 3B,60610,"2,300sqft","$650,000 ",$283 
/realestateandhomes-detail/7938-S-Throop-St_Chicago_IL_60620_M77530-87230,Chicago,IL,7938 S Throop St,60620,"1,656sqft","$210,000 ",$127 
/realestateandhomes-detail/419-E-42nd-St_Chicago_IL_60653_M82357-53792,Chicago,IL,419 E 42nd St,60653,"3,900sqft","$455,000 ",$117 
/realestateandhomes-detail/6727-S-Eberhart-Ave_Chicago_IL_60637_M85915-93681,Chicago,IL,6727 S Eberhart Ave,60637,"1,452sqft","$15,000 ",$10 
/realestateandhomes-detail/1806-N-Dayton-St_Chicago_IL_60614_M85531-84570,Chicago,IL,1806 N Dayton St,60614,-,"$575,000 ",
/realestateandhomes-detail/7431-S-Paxton-Ave-Apt-1_Chicago_IL_60649_M87363-98584,Chicago,IL,7431 S Paxton Ave Unit 1S,60649,"1,200sqft","$179,900 ",$150 
/realestateandhomes-detail/7408-S-Dorchester-Ave_Chicago_IL_60619_M81361-10225,Chicago,IL,7408 S Dorchester Ave,60619,"1,536sqft","$125,000 ",$81 
/realestateandhomes-detail/2048-N-Bingham-St_Chicago_IL_60647_M75040-04300,Chicago,IL,2048 N Bingham St,60647,-,"$1,200,000 ",
/realestateandhomes-detail/318-E-70th-St_Chicago_IL_60637_M77439-62485,Chicago,IL,318 E 70th St,60637,"3,350sqft","$395,000 ",$118 
/realestateandhomes-detail/4814-N-Moody-Ave_Chicago_IL_60630_M73745-56937,Chicago,IL,4814 N Moody Ave,60630,"1,117sqft","$329,900 ",$295 
/realestateandhomes-detail/3339-W-Gladys-Ave_Chicago_IL_60624_M77555-63565,Chicago,IL,3339 W Gladys Ave,60624,-,"$269,900 ",
/realestateandhomes-detail/1023-N-Marshfield-Ave-Apt-3_Chicago_IL_60622_M73547-12838,Chicago,IL,1023 N Marshfield Ave Unit C,60622,"1,717sqft","$699,000 ",$407 
/realestateandhomes-detail/2236-W-Armitage-Ave-Apt-301_Chicago_IL_60647_M70144-58915,Chicago,IL,2236 W Armitage Ave Apt 301,60647,"1,700sqft","$499,000 ",$294 
/realestateandhomes-detail/515-N-Noble-St-Apt-603_Chicago_IL_60642_M87947-40483,Chicago,IL,515 N Noble St Apt 603,60642,-,"$349,000 ",
/realestateandhomes-detail/3535-N-New-England-Ave_Chicago_IL_60634_M76415-72490,Chicago,IL,3535 N New England Ave,60634,"6,250sqft","$495,000 ",$79 
/realestateandhomes-detail/235-W-110th-St_Chicago_IL_60628_M86118-94693,Chicago,IL,235 W 110th St,60628,798sqft,"$145,000 ",$182 
/realestateandhomes-detail/Chicago_IL_60617_M73484-66222,Chicago,IL,Chicago,60617,"1,062sqft","$175,000 ",$165 
/realestateandhomes-detail/5855-N-Sheridan-Rd-Apt-22B_Chicago_IL_60660_M74570-34691,Chicago,IL,5855 N Sheridan Rd Apt 22B,60660,"1,600sqft","$355,000 ",$222 
/realestateandhomes-detail/565-W-Quincy-St-Unit-1717_Chicago_IL_60661_M95442-03862,Chicago,IL,565 W Quincy St Unit 1717,60661,765sqft,"$329,900 ",$431 
/realestateandhomes-detail/6743-S-Wabash-Ave_Chicago_IL_60637_M84589-26926,Chicago,IL,6743 S Wabash Ave,60637,-,"$220,000 ",
/realestateandhomes-detail/4170-N-Marine-Dr-Apt-18G_Chicago_IL_60613_M74851-61244,Chicago,IL,4170 N Marine Dr Apt 18G,60613,957sqft,"$265,000 ",$277 
/realestateandhomes-detail/41-E-8th-St-Apt-3203_Chicago_IL_60605_M88382-73158,Chicago,IL,41 E 8th St Apt 3203,60605,"1,300sqft","$439,900 ",$338 
/realestateandhomes-detail/2808-W-84th-St_Chicago_IL_60652_M72628-89097,Chicago,IL,2808 W 84th St,60652,998sqft,"$205,000 ",$205 
/realestateandhomes-detail/4729-N-Kildare-Ave_Chicago_IL_60630_M81406-94854,Chicago,IL,4729 N Kildare Ave,60630,-,"$545,000 ",
/realestateandhomes-detail/4316-S-Wells-St_Chicago_IL_60609_M82720-51982,Chicago,IL,4316 S Wells St,60609,-,"$180,000 ",
/realestateandhomes-detail/1445-N-State-Pkwy-Apt-2004_Chicago_IL_60610_M77600-62962,Chicago,IL,1445 N State Pkwy Apt 2004,60610,-,"$229,000 ",
/realestateandhomes-detail/7716-S-Kingston-Ave_Chicago_IL_60649_M80631-82548,Chicago,IL,7716 S Kingston Ave,60649,-,"$225,000 ",
/realestateandhomes-detail/1841-S-Calumet-Ave-Apt-1511_Chicago_IL_60616_M80053-64332,Chicago,IL,1841 S Calumet Ave Apt 1511,60616,"1,080sqft","$345,000 ",$319 
/realestateandhomes-detail/3150-N-Sheridan-Rd-Apt-17A_Chicago_IL_60657_M70747-00642,Chicago,IL,3150 N Sheridan Rd Apt 17A,60657,"1,350sqft","$300,000 ",$222 
/realestateandhomes-detail/689-N-Milwaukee-Ave-Apt-4_Chicago_IL_60642_M87784-25733,Chicago,IL,689 N Milwaukee Ave Apt 4,60642,-,"$269,000 ",
/realestateandhomes-detail/8737-S-East-End-Ave_Chicago_IL_60617_M85741-35885,Chicago,IL,8737 S East End Ave,60617,"1,360sqft","$200,000 ",$147 
/realestateandhomes-detail/Chicago_IL_60634_M87576-36903,Chicago,IL,Chicago,60634,"1,000sqft","$368,900 ",$369 
/realestateandhomes-detail/40-E-9th-St-Apt-1808_Chicago_IL_60605_M85856-65583,Chicago,IL,40 E 9th St Apt 1808,60605,"1,350sqft","$319,000 ",$236 
/realestateandhomes-detail/1245-N-Dearborn-St-Apt-Gn_Chicago_IL_60610_M74433-70744,Chicago,IL,1245 N Dearborn St Apt Gn,60610,-,"$450,000 ",
/realestateandhomes-detail/2817-W-Bryn-Mawr-Ave_Chicago_IL_60659_M98871-86279,Chicago,IL,2817 W Bryn Mawr Ave,60659,"1,973sqft","$749,000 ",$380 
/realestateandhomes-detail/30-E-Huron-St-Apt-2203_Chicago_IL_60611_M85236-55054,Chicago,IL,30 E Huron St Apt 2203,60611,-,"$275,000 ",
/realestateandhomes-detail/211-E-Ohio-St-Apt-823_Chicago_IL_60611_M83069-71393,Chicago,IL,211 E Ohio St Apt 823,60611,"1,100sqft","$379,000 ",$345 
/realestateandhomes-detail/6937-W-Talcott-Ave_Chicago_IL_60631_M75708-47660,Chicago,IL,6937 W Talcott Ave,60631,720sqft,"$299,900 ",$417 
/realestateandhomes-detail/1700-E-56th-St-Apt-3110_Chicago_IL_60637_M75785-76232,Chicago,IL,1700 E 56th St Apt 3110,60637,-,"$179,000 ",
/realestateandhomes-detail/70-W-Burton-Pl-Apt-1007_Chicago_IL_60610_M71983-42039,Chicago,IL,70 W Burton Pl Apt 1007,60610,745sqft,"$237,500 ",$319 
/realestateandhomes-detail/8159-S-Talman-Ave_Chicago_IL_60652_M74297-76137,Chicago,IL,8159 S Talman Ave,60652,"1,700sqft","$299,995 ",$176 
/realestateandhomes-detail/1110-N-Lake-Shore-Dr-Apt-4N_Chicago_IL_60611_M71187-33762,Chicago,IL,1110 N Lake Shore Dr Apt 4N,60611,"2,122sqft","$485,000 ",$229 
/realestateandhomes-detail/2918-W-Lyndale-St-Apt-3_Chicago_IL_60647_M87961-35890,Chicago,IL,2918 W Lyndale St Apt 3,60647,-,"$399,900 ",
/realestateandhomes-detail/55-W-Goethe-St-Unit-1238_Chicago_IL_60610_M89493-45965,Chicago,IL,55 W Goethe St Unit 1238,60610,"2,968sqft","$1,000,000 ",$337 
/realestateandhomes-detail/7649-N-Eastlake-Ter-Apt-1B_Chicago_IL_60626_M87238-47331,Chicago,IL,7649 N Eastlake Ter Apt 1B,60626,-,"$285,000 ",
/realestateandhomes-detail/10627-S-Normal-Ave_Chicago_IL_60628_M74137-44781,Chicago,IL,10627 S Normal Ave,60628,"1,223sqft","$125,000 ",$102 
/realestateandhomes-detail/3657-S-Normal-Ave-Apt-E_Chicago_IL_60609_M81628-94012,Chicago,IL,3657 S Normal Ave Apt E,60609,"1,640sqft","$470,000 ",$287 
/realestateandhomes-detail/6437-S-Troy-St_Chicago_IL_60629_M88325-27446,Chicago,IL,6437 S Troy St,60629,"1,150sqft","$280,000 ",$243 
/realestateandhomes-detail/2841-N-Maplewood-Ave-Apt-1_Chicago_IL_60618_M80226-22682,Chicago,IL,2841 N Maplewood Ave,60618,-,"$535,000 ",
/realestateandhomes-detail/834-W-Diversey-Pkwy-Apt-3E_Chicago_IL_60614_M74425-39432,Chicago,IL,834 W Diversey Pkwy Apt 3E,60614,-,"$599,000 ",
/realestateandhomes-detail/8037-S-Dorchester-Ave_Chicago_IL_60619_M89821-18014,Chicago,IL,8037 S Dorchester Ave,60619,"2,000sqft","$160,000 ",$80 
/realestateandhomes-detail/1145-W-Newport-Ave-Unit-Q_Chicago_IL_60657_M77333-17388,Chicago,IL,1145 W Newport Ave Unit Q,60657,-,"$499,000 ",
/realestateandhomes-detail/2700-E-128th-St_Chicago_IL_60633_M76755-63921,Chicago,IL,2700 E 128th St,60633,"1,431sqft","$230,000 ",$161 
/realestateandhomes-detail/7747-S-Luella-Ave_Chicago_IL_60649_M77115-23569,Chicago,IL,7747 S Luella Ave,60649,"2,500sqft","$279,900 ",$112 
/realestateandhomes-detail/2131-W-Gladys-Ave_Chicago_IL_60612_M73017-10762,Chicago,IL,2131 W Gladys Ave,60612,-,"$479,000 ",
/realestateandhomes-detail/854-N-Marshfield-Ave-Apt-3S_Chicago_IL_60622_M70214-64912,Chicago,IL,854 N Marshfield Ave Apt 3S,60622,"2,000sqft","$655,000 ",$328 
/realestateandhomes-detail/3730-W-79th-Pl_Chicago_IL_60652_M70664-84984,Chicago,IL,3730 W 79th Pl,60652,"1,200sqft","$235,000 ",$196 
/realestateandhomes-detail/1857-S-California-Ave_Chicago_IL_60608_M79592-96473,Chicago,IL,1857 S California Ave,60608,-,"$725,000 ",
/realestateandhomes-detail/1835-N-Halsted-St-Apt-4_Chicago_IL_60614_M88145-64742,Chicago,IL,1835 N Halsted St Apt 4,60614,"1,700sqft","$699,900 ",$412 
